file,key,english_text
t_resources.php,fusion_plant.description_long,"In fusion power plants, hydrogen nuclei are fused into helium nuclei under enormous temperature and pressure, releasing tremendous amounts of energy. For each gram of Deuterium consumed, up to 41,32*10^-13 Joule of energy can be produced; with 1 g you are able to produce 172 MWh energy.

Larger reactor complexes use more deuterium and can produce more energy per hour. The energy effect could be increased by researching energy technology.

The energy production of the fusion plant is calculated like that:
30 * [Level Fusion Plant] * (1,05 + [Level Energy Technology] * 0,01) ^ [Level Fusion Plant]"
t_resources.php,metal_store.description,"Provides storage for excess metal."
t_resources.php,metal_store.description_long,"This giant storage facility is used to store metal ore. Each level of upgrading increases the amount of metal ore that can be stored. If the stores are full, no further metal will be mined.

The Metal Storage protects a certain percentage of the mine's daily production (max. 10 percent)."
t_resources.php,crystal_store.description,"Provides storage for excess crystal."
t_resources.php,crystal_store.description_long,"The unprocessed crystal will be stored in these giant storage halls in the meantime. With each level of upgrade, it increases the amount of crystal can be stored. If the crystal stores are full, no further crystal will be mined.

The Crystal Storage protects a certain percentage of the mine's daily production (max. 10 percent)."
t_resources.php,deuterium_store.description,"Giant tanks for storing newly-extracted deuterium."
t_resources.php,deuterium_store.description_long,"The Deuterium tank is for storing newly-synthesized deuterium. Once it is processed by the synthesizer, it is piped into this tank for later use. With each upgrade of the tank, the total storage capacity is increased. Once the capacity is reached, no further Deuterium will be synthesized.

The Deuterium Tank protects a certain percentage of the synthesizer's daily production (max. 10 percent)."
t_resources.php,robot_factory.description,"Robotic factories provide construction robots to aid in the construction of buildings. Each level increases the speed of the upgrade of buildings."
t_resources.php,robot_factory.description_long,"The Robotics Factory primary goal is the production of State of the Art construction robots. Each upgrade to the robotics factory results in the production of faster robots, which is used to reduce the time needed to construct buildings."
t_resources.php,shipyard.description,"All types of ships and defensive facilities are built in the planetary shipyard."
t_resources.php,shipyard.description_long,"The planetary shipyard is responsible for the construction of spacecraft and defensive mechanisms. As the shipyard is upgraded, it can produce a wider variety of vehicles at a much greater rate of speed. If a nanite factory is present on the planet, the speed at which ships are constructed is massively increased."
t_resources.php,research_lab.description,"A research lab is required in order to conduct research into new technologies."
t_resources.php,research_lab.description_long,"An essential part of any empire, Research Labs are where new technologies are discovered and older technologies are improved upon. With each level of the Research Lab constructed, the speed in which new technologies are researched is increased, while also unlocking newer technologies to research. In order to conduct research as quickly as possible, research scientists are immediately dispatched to the colony to begin work and development. In this way, knowledge about new technologies can easily be disseminated throughout the empire."
t_resources.php,alliance_depot.description,"The alliance depot supplies fuel to friendly fleets in orbit helping with defense."
t_resources.php,alliance_depot.description_long,"The alliance depot supplies fuel to friendly fleets in orbit helping with defense. For each upgrade level of the alliance depot, a special demand of deuterium per hour can be sent to an orbiting fleet."
t_resources.php,missile_silo.description,"Missile silos are used to store missiles."
t_resources.php,missile_silo.description_long,"Missile silos are used to construct, store and launch interplanetary and anti-ballistic missiles. With each level of the silo, five interplanetary missiles or ten anti-ballistic missiles can be stored. One Interplanetary missile uses the same space as two Anti-Ballistic missiles. Storage of both Interplanetary missiles and Anti-Ballistic missiles in the same silo is allowed."
t_resources.php,nano_factory.description,"This is the ultimate in robotics technology. Each level cuts the construction time for buildings, ships, and defenses."
t_resources.php,nano_factory.description_long,"A nanomachine, also called a nanite, is a mechanical or electromechanical device whose dimensions are measured in nanometers (millionths of a millimeter, or units of 10^-9 meter). The microscopic size of nanomachines translates into higher operational speed. This factory produces nanomachines that are the ultimate evolution in robotics technology. Once constructed, each upgrade significantly decreases production time for buildings, ships, and defensive structures."
t_resources.php,terraformer.description,"The terraformer increases the usable surface of planets."
t_resources.php,terraformer.description_long,"With the increasing construction on planets, even the living space for the colony is becoming more and more limited. Traditional methods such as high-rise and underground construction are increasingly becoming insufficient. A small group of high-energy physicists and nano engineers eventually came to the solution: terraforming.
Making use of tremendous amounts of energy, the terraformer can make whole stretches of land or even continents arable. This building houses the production of nanites created specifically for this purpose, which ensure a consistent ground quality throughout.

Each terraformer level allows 5 fields to be cultivated. With each level, the terraformer occupies one field itself. Every 2 terraformer levels you will receive 1 bonus field.

Once built, the terraformer cannot be dismantled."
t_resources.php,space_dock.description,"Wreckages can be repaired in the Space Dock."
t_resources.php,space_dock.description_long,"The Space Dock offers the possibility to repair ships destroyed in battle which left behind wreckage. The repair time takes a maximum of 12 hours, but it takes at least 30 minutes until the ships can be put back into service.

Repairs must begin within 3 days of the creation of the wreckage. The repaired ships must be returned to duty manually after completion of the repairs. If this is not done, individual ships of any type will be returned to service after 3 days.

Wreckage only appears if more than 150,000 units have been destroyed including one's own ships which took part in the combat with a value of at least 5% of the ship points.

Since the Space Dock floats in orbit, it does not require a planet field."
t_resources.php,lunar_base.title,"Lunar Base"
t_resources.php,lunar_base.description,"Since the moon has no atmosphere, a lunar base is required to generate habitable space."
t_resources.php,lunar_base.description_long,"A moon has no atmosphere, so a lunar base must first be built before a settlement can be set up. This then provides oxygen, heating, and gravity. With each level constructed, a larger living and development area is provided within the biosphere. Each constructed level allows three fields for other buildings. With each level, the Lunar base occupies one field itself.
Once built, the lunar base can not be torn down."
t_resources.php,sensor_phalanx.title,"Sensor Phalanx"
t_resources.php,sensor_phalanx.description,"Using the sensor phalanx, fleets of other empires can be discovered and observed. The bigger the sensor phalanx array, the larger the range it can scan."
t_resources.php,sensor_phalanx.description_long,"Utilizing high-resolution sensors, the Sensor Phalanx first scans the spectrum of light, composition of gases, and radiation emissions from a distant world and transmits the data to a supercomputer for processing. Once the information is obtained, the supercomputer compares changes in the spectrum, gas composition, and radiation emissions, to a base line chart of known changes of the spectrum created by various ship movements. The resulting data then displays activity of any fleet within the range of the phalanx. To prevent the supercomputer from overheating during the process, it is cooled by utilizing 5k of processed Deuterium.
To use the Phalanx, click on any planet in the Galaxy View within your sensors range."
t_resources.php,jump_gate.description,"Jump gates are huge transceivers capable of sending even the biggest fleet in no time to a distant jump gate."
t_resources.php,jump_gate.description_long,"A Jump Gate is a system of giant transceivers capable of sending even the largest fleets to a receiving Gate anywhere in the universe without loss of time. Utilizing technology similar to that of a Worm Hole to achieve the jump, deuterium is not required. A recharge period of a few minutes must pass between jumps to allow for regeneration. Transporting resources through the Gate is not possible either. With every upgrade level the jump gate's cooldown time can be reduced."
t_resources.php,energy_technology.description,"The command of different types of energy is necessary for many new technologies."
t_resources.php,energy_technology.description_long,"As various fields of research advanced, it was discovered that the current technology of energy distribution was not sufficient enough to begin certain specialized research. With each upgrade of your Energy Technology, new research can be conducted which unlocks development of more sophisticated ships and defenses."
t_resources.php,laser_technology.description,"Focusing light produces a beam that causes damage when it strikes an object."
t_resources.php,laser_technology.description_long,"Lasers (light amplification by stimulated emission of radiation) produce an intense, energy rich emission of coherent light. These devices can be used in all sorts of areas, from optical computers to heavy laser weapons, which effortlessly cut through armour technology. The laser technology provides an important basis for research of other weapon technologies."
t_resources.php,ion_technology.description,"The concentration of ions allows for the construction of cannons, which can inflict enormous damage and reduce the deconstruction costs per level by 4%."
t_resources.php,ion_technology.description_long,"Ions can be concentrated and accelerated into a deadly beam. These beams can then inflict enormous damage. Our scientists have also developed a technique that will clearly reduce the deconstruction costs for buildings and systems. For each research level, the deconstruction costs will sink by 4%."
t_resources.php,hyperspace_technology.description,"By integrating the 4th and 5th dimensions it is now possible to research a new kind of drive that is more economical and efficient."
t_resources.php,hyperspace_technology.description_long,"In theory, the idea of hyperspace travel relies on the existence of a separate and adjacent dimension. When activated, a hyperspace drive shunts the starship into this other dimension, where it can cover vast distances in an amount of time greatly reduced from the time it would take in ""normal"" space. Once it reaches the point in hyperspace that corresponds to its destination in real space, it re-emerges.
Once a sufficient level of Hyperspace Technology is researched, the Hyperspace Drive is no longer just a theory. Each improvement to this drive increases the load capacity of your ships by 5% of the base value."
t_resources.php,plasma_technology.description,"A further development of ion technology which accelerates high-energy plasma, which then inflicts devastating damage and additionally optimises the production of metal, crystal and deuterium (1%/0.66%/0.33% per level)."
t_resources.php,plasma_technology.description_long,"A further development of ion technology that doesn't speed up ions but high-energy plasma instead, which can then inflict devastating damage on impact with an object. Our scientists have also found a way to noticeably improve the mining of metal and crystal using this technology.

Metal production increases by 1%, crystal production by 0.66% and deuterium production by 0.33% per construction level of the plasma technology."
t_resources.php,combustion_drive.description,"The development of this drive makes some ships faster, although each level increases speed by only 10 % of the base value."
t_resources.php,combustion_drive.description_long,"The Combustion Drive is the oldest of technologies, but is still in use. With the Combustion Drive, exhaust is formed from propellants carried within the ship prior to use. In a closed chamber, the pressures are equal in each direction and no acceleration occurs. If an opening is provided at the bottom of the chamber then the pressure is no longer opposed on that side. The remaining pressure gives a resultant thrust in the side opposite the opening, which propels the ship forward by expelling the exhaust rearwards at extreme high speed.

With each level of the Combustion Drive developed, the speed of small and large cargo ships, light fighters, recyclers, and espionage probes are increased by 10%."
t_resources.php,impulse_drive.description,"The impulse drive is based on the reaction principle. Further development of this drive makes some ships faster, although each level increases speed by only 20 % of the base value."
t_resources.php,impulse_drive.description_long,"The impulse drive is based on the recoil principle, by which the stimulated emission of radiation is mainly produced as a waste product from the core fusion to gain energy. Additionally, other masses can be injected. With each level of the Impulse Drive developed, the speed of bombers, cruisers, heavy fighters, and colony ships are increased by 20% of the base value. Additionally, the small transporters are fitted with impulse drives as soon as their research level reaches 5. As soon as Impulse Drive research has reached level 17, Recyclers are refitted with Impulse Drives.

Interplanetary missiles also travel farther with each level."
t_resources.php,hyperspace_drive.description,"Hyperspace drive warps space around a ship. The development of this drive makes some ships faster, although each level increases speed by only 30 % of the base value."
t_resources.php,hyperspace_drive.description_long,"In the immediate vicinity of the ship, the space is warped so that long distances can be covered very quickly. The more the Hyperspace Drive is developed, the stronger the warped nature of the space, whereby the speed of the ships equipped with it (Battlecruisers, Battleships, Destroyers, Deathstars, Pathfinders and Reapers) increase by 30% per level. Additionally, the bomber is built with a Hyperspace Drive as soon as research reaches level 8. As soon as Hyperspace Drive research reaches level 15, the Recycler is refitted with a Hyperspace Drive."
t_resources.php,espionage_technology.description,"Information about other planets and moons can be gained using this technology."
t_resources.php,espionage_technology.description_long,"Espionage Technology is, in the first instance, an advancement of sensor technology. The more advanced this technology is, the more information the user receives about activities in his environment.
The differences between your own spy level and opposing spy levels is crucial for probes. The more advanced your own espionage technology is, the more information the report can gather and the smaller the chance is that your espionage activities are discovered. The more probes that you send on one mission, the more details they can gather from the target planet. But at the same time it also increases the chance of discovery.
Espionage technology also improves the chance of locating foreign fleets. The espionage level is vital in determining this. From level 2 onwards, the exact total number of attacking ships is displayed as well as the normal attack notification. And from level 4 onwards, the type of attacking ships as well as the total number is shown and from level 8 onwards the exact number of different ship types is shown.
This technology is indispensable for an upcoming attack, as it informs you whether the victim fleet has defense available or not. That is why this technology should be researched very early on."
t_resources.php,computer_technology.description,"More fleets can be commanded by increasing computer capacities. Each level of computer technology increases the maximum number of fleets by one."
t_resources.php,computer_technology.description_long,"Once launched on any mission, fleets are controlled primarily by a series of computers located on the originating planet. These massive computers calculate the exact time of arrival, controls course corrections as needed, calculates trajectories, and regulates flight speeds.
With each level researched, the flight computer is upgraded to allow an additional slot to be launched. Computer technology should be continuously developed throughout the building of your empire."
t_resources.php,astrophysics.description,"With an astrophysics research module, ships can undertake long expeditions. Every second level of this technology will allow you to colonise an extra planet."
t_resources.php,astrophysics.description_long,"Further findings in the field of astrophysics allow for the construction of laboratories that can be fitted on more and more ships. This makes long expeditions far into unexplored areas of space possible. In addition these advancements can be used to further colonise the universe. For every two levels of this technology an additional planet can be made usable."
t_resources.php,intergalactic_research_network.description,"Researchers on different planets communicate via this network."
t_resources.php,intergalactic_research_network.description_long,"This is your deep space network to communicate research results to your colonies. With the IRN, faster research times can be achieved by linking the highest level research labs equal to the level of the IRN developed.
In order to function, each colony must be able to conduct the research independently."
t_resources.php,graviton_technology.description,"Firing a concentrated charge of graviton particles can create an artificial gravity field, which can destroy ships or even moons."
t_resources.php,graviton_technology.description_long,"A graviton is an elementary particle that is massless and has no cargo. It determines the gravitational power. By firing a concentrated load of gravitons, an artificial gravitational field can be constructed. Not unlike a black hole, it draws mass into itself. Thus it can destroy ships and even entire moons. To produce a sufficient amount of gravitons, huge amounts of energy are required. Graviton Research is required to construct a destructive Deathstar."
t_resources.php,weapon_technology.title,"Weapon Technology"
t_resources.php,weapon_technology.description,"Weapons technology makes weapons systems more efficient. Each level of weapons technology increases the weapon strength of units by 10 % of the base value."
t_resources.php,weapon_technology.description_long,"Weapons Technology is a key research technology and is critical to your survival against enemy Empires. With each level of Weapons Technology researched, the weapons systems on ships and your defense mechanisms become increasingly more efficient. Each level increases the base strength of your weapons by 10% of the base value."
t_resources.php,shielding_technology.title,"Shield Technology"
t_resources.php,shielding_technology.description,"Shield technology makes the shields on ships and defensive facilities more efficient. Each level of shield technology increases the strength of the shields by 10 % of the base value."
t_resources.php,shielding_technology.description_long,"With the invention of the magnetosphere generator, scientists learned that an artificial shield could be produced to protect the crew in space ships not only from the harsh solar radiation environment in deep space, but also provide protection from enemy fire during an attack. Once scientists finally perfected the technology, a magnetosphere generator was installed on all ships and defense systems.

As the technology is advanced to each level, the magnetosphere generator is upgraded which provides an additional 10% strength to the shields base value."
t_resources.php,armor_technology.description,"Special alloys improve the armour on ships and defensive structures. The effectiveness of the armour can be increased by 10 % per level."
t_resources.php,armor_technology.description_long,"The environment of deep space is harsh. Pilots and crew on various missions not only faced intense solar radiation, they also faced the prospect of being hit by space debris, or destroyed by enemy fire in an attack. With the discovery of an aluminum-lithium titanium carbide alloy, which was found to be both light weight and durable, this afforded the crew a certain degree of protection. With each level of Armour Technology developed, a higher quality alloy is produced, which increases the armours strength by 10%."
t_resources.php,small_cargo.description,"The small cargo is an agile ship which can quickly transport resources to other planets."
t_resources.php,small_cargo.description_long,"Transporters are about as large as fighters, yet they forego high-performance drives and on-board weaponry for gains in their freighting capacity. As a result, a transporter should only be sent into battles when it is accompanied by combat-ready ships.

As soon as the Impulse Drive reaches research level 5, the small transporter travels with increased base speed and is geared with an Impulse Drive."
t_resources.php,large_cargo.description,"This cargo ship has a much larger cargo capacity than the small cargo, and is generally faster thanks to an improved drive."
t_resources.php,large_cargo.description_long,"As time evolved, the raids on colonies resulted in larger and larger amounts of resources being captured. As a result, Small Cargos were being sent out in mass numbers to compensate for the larger captures. It was quickly learned that a new class of ship was needed to maximize resources captured in raids, yet also be cost effective. After much development, the Large Cargo was born.

To maximize the resources that can be stored in the holds, this ship has little in the way of weapons or armour. Thanks to the highly developed combustion engine installed, it serves as the most economical resource supplier between planets, and most effective in raids on hostile worlds."
t_resources.php,colony_ship.description,"Vacant planets can be colonised with this ship."
t_resources.php,colony_ship.description_long,"In the 20th Century, Man decided to go for the stars. First, it was landing on the Moon. After that, a space station was built. Mars was colonized soon afterwards. It was soon determined that our growth depended on colonizing other worlds. Scientists and engineers all over the world gathered together to develop mans greatest achievement ever. The Colony Ship is born.

This ship is used to prepare a newly discovered planet for colonization. Once it arrives at the destination, the ship is instantly transformed into habitual living space to assist in populating and mining the new world. The maximum number of planets is thereby determined by the progress in astrophysics research. Two new levels of Astrotechnology allow for the colonization of one additional planet."
t_resources.php,recycler.description,"Recyclers are the only ships able to harvest debris fields floating in a planet's orbit after combat."
t_resources.php,recycler.description_long,"Combat in space took on ever larger scales. Thousands of ships were destroyed and the resources of their remains seemed to be lost to the debris fields forever. Normal cargo ships couldn't get close enough to these fields without risking substantial damage.
A recent development in shield technologies efficiently bypassed this issue. A new class of ships were created that were similar to the Transporters: the Recyclers. Their efforts helped to gather the thought-lost resources and then salvage them. The debris no longer posed any real danger thanks to the new shields.

As soon as Impulse Drive research has reached level 17, Recyclers are refitted with Impulse Drives. As soon as Hyperspace Drive research has reached level 15, Recyclers are refitted with Hyperspace Drives."
t_resources.php,espionage_probe.description,"Espionage probes are small, agile drones that provide data on fleets and planets over great distances."
t_resources.php,espionage_probe.description_long,"Espionage probes are small, agile drones that provide data on fleets and planets. Fitted with specially designed engines, it allows them to cover vast distances in only a few minutes. Once in orbit around the target planet, they quickly collect data and transmit the report back via your Deep Space Network for evaluation. But there is a risk to the intelligent gathering aspect. During the time the report is transmitted back to your network, the signal can be detected by the target and the probes can be destroyed."
t_resources.php,solar_satellite.description,"Solar satellites are simple platforms of solar cells, located in a high, stationary orbit. They gather sunlight and transmit it to the ground station via laser."
t_resources.php,solar_satellite.description_long,"Scientists discovered a method of transmitting electrical energy to the colony using specially designed satellites in a geosynchronous orbit. Solar Satellites gather solar energy and transmit it to a ground station using advanced laser technology. The efficiency of a solar satellite depends on the strength of the solar radiation it receives. In principle, energy production in orbits closer to the sun is greater than for planets in orbits distant from the sun.
Due to their good cost/performance ratio solar satellites can solve a lot of energy problems. But beware: Solar satellites can be easily destroyed in battle."
t_resources.php,crawler.description,"Crawlers increase the production of metal, crystal and Deuterium on their tasked planet each by 0.02%, 0.02% and 0.02% respectively. As a collector, production also increases. The maximum total bonus depends on the overall level of your mines."
t_resources.php,pathfinder.description,"The Pathfinder is a quick and agile ship, purpose-built for expeditions into unknown sectors of space."
t_resources.php,pathfinder.description_long,"The Pathfinder is the latest development in exploration technology. This ship was specially designed for members of the Discoverer class to maximize their potential. Equipped with advanced scanning systems and a large cargo hold for salvaging resources, the Pathfinder excels at expeditions. Its sophisticated sensors can detect valuable resources and anomalies that would go unnoticed by other ships. The ship combines a high speed with good cargo capacity, making it perfect for quick exploration missions and resource gathering from distant sectors."
t_resources.php,light_fighter.description,"This is the first fighting ship all emperors will build. The light fighter is an agile ship, but vulnerable on its own. In mass numbers, they can become a great threat to any empire. They are the first to accompany small and large cargoes to hostile planets with minor defenses."
t_resources.php,light_fighter.description_long,"This is the first fighting ship all emperors will build. The light fighter is an agile ship, but vulnerable when it is on its own. In mass numbers, they can become a great threat to any empire. They are the first to accompany small and large cargoes to hostile planets with minor defenses."
t_resources.php,heavy_fighter.description,"This fighter is better armoured and has a higher attack strength than the light fighter."
t_resources.php,heavy_fighter.description_long,"In developing the heavy fighter, researchers reached a point at which conventional drives no longer provided sufficient performance. In order to move the ship optimally, the impulse drive was used for the first time. This increased the costs, but also opened new possibilities. By using this drive, there was more energy left for weapons and shields; in addition, high-quality materials were used for this new family of fighters. With these changes, the heavy fighter represents a new era in ship technology and is the basis for cruiser technology.

Slightly larger than the light fighter, the heavy fighter has thicker hulls, providing more protection, and stronger weaponry."
t_resources.php,cruiser.description,"Cruisers are armoured almost three times as heavily as heavy fighters and have more than twice the firepower. In addition, they are very fast."
t_resources.php,cruiser.description_long,"With the development of the heavy laser and the ion cannon, light and heavy fighters encountered an alarmingly high number of defeats that increased with each raid. Despite many modifications, weapons strength and armour changes, it could not be increased fast enough to effectively counter these new defensive measures. Therefore, it was decided to build a new class of ship that combined more armour and more firepower. As a result of years of research and development, the Cruiser was born.

Cruisers are armoured almost three times of that of the heavy fighters, and possess more than twice the firepower of any combat ship in existence. They also possess speeds that far surpassed any spacecraft ever made. For almost a century, cruisers dominated the universe. However, with the development of Gauss cannons and plasma turrets, their predominance ended. They are still used today against fighter groups, but not as predominantly as before."
t_resources.php,battle_ship.description,"Battleships form the backbone of a fleet. Their heavy cannons, high speed, and large cargo holds make them opponents to be taken seriously."
t_resources.php,battle_ship.description_long,"Once it became apparent that the cruiser was losing ground to the increasing number of defense structures it was facing, and with the loss of ships on missions at unacceptable levels, it was decided to build a ship that could face those same type of defense structures with as little loss as possible. After extensive development, the Battleship was born. Built to withstand the largest of battles, the Battleship features large cargo spaces, heavy cannons, and high hyperdrive speed. Once developed, it eventually turned out to be the backbone of every raiding Emperors fleet."
t_resources.php,battlecruiser.description,"The Battlecruiser is highly specialized in the interception of hostile fleets."
t_resources.php,battlecruiser.description_long,"This ship is one of the most advanced fighting ships ever to be developed, and is particularly deadly when it comes to destroying attacking fleets. With its improved laser cannons on board and advanced Hyperspace engine, the Battlecruiser is a serious force to be dealt with in any attack. Due to the ships design and its large weapons system, the cargo holds had to be cut, but this is compensated for by the lowered fuel consumption."
t_resources.php,bomber.description,"The bomber was developed especially to destroy the planetary defenses of a world."
t_resources.php,bomber.description_long,"Over the centuries, as defenses were starting to get larger and more sophisticated, fleets were starting to be destroyed at an alarming rate. It was decided that a new ship was needed to break defenses to ensure maximum results. After years of research and development, the Bomber was created.

Using laser-guided targeting equipment and Plasma Bombs, the Bomber seeks out and destroys any defense mechanism it can find. As soon as the hyperspace drive is developed to Level 8, the Bomber is retrofitted with the hyperspace engine and can fly at higher speeds."
t_resources.php,destroyer.description,"The destroyer is the king of the warships."
t_resources.php,destroyer.description_long,"The Destroyer is the result of years of work and development. With the development of Deathstars, it was decided that a class of ship was needed to defend against such a massive weapon. Thanks to its improved homing sensors, multi-phalanx Ion cannons, Gauss Cannons and Plasma Turrets, the Destroyer turned out to be one of the most fearsome ships created.

Because the destroyer is very large, its manoeuvrability is severely limited, which makes it more of a battle station than a fighting ship. The lack of manoeuvrability is made up for by its sheer firepower, but it also costs significant amounts of deuterium to build and operate."
t_resources.php,deathstar.description,"The destructive power of the deathstar is unsurpassed."
t_resources.php,deathstar.description_long,"The Deathstar is the most powerful ship ever created. This moon sized ship is the only ship that can be seen with the naked eye on the ground. By the time you spot it, unfortunately, it is too late to do anything.

Armed with a gigantic graviton cannon, the most advanced weapons system ever created in the Universe, this massive ship has not only the capability of destroying entire fleets and defenses, but also has the capability of destroying entire moons. Only the most advanced empires have the capability to build a ship of this mammoth size."
t_resources.php,reaper.description,"The Reaper is a powerful combat ship specialized for aggressive raiding and debris field harvesting."
t_resources.php,reaper.description_long,"The Reaper represents the pinnacle of General class military engineering. This heavily armed vessel was designed for commanders who value both combat prowess and tactical flexibility. While its primary role is combat, the Reaper features reinforced cargo holds that allow it to harvest debris fields after battle. Its advanced targeting systems and heavy armour make it a formidable opponent, while its dual-purpose design means it can both create and profit from battlefield carnage. The ship is equipped with cutting-edge weapons technology and can hold its own against much larger vessels."
t_resources.php,rocket_launcher.description,"The rocket launcher is a simple, cost-effective defensive option."
t_resources.php,rocket_launcher.description_long,"Your first basic line of defense. These are simple ground based launch facilities that fire conventional warhead tipped missiles at attacking enemy targets. As they are cheap to construct and no research is required, they are well suited for defending raids, but lose effectiveness defending from larger scale attacks. Once you begin construction on more advanced defense weapons systems, Rocket Launchers become simple fodder to allow your more damaging weapons to inflict greater damage for a longer period of time.

After a battle, there is up to a 70 % chance that failed defensive facilities can be returned to use."
t_resources.php,light_laser.description,"Concentrated firing at a target with photons can produce significantly greater damage than standard ballistic weapons."
t_resources.php,light_laser.description_long,"As technology developed and more sophisticated ships were created, it was determined that a stronger line of defense was needed to counter the attacks. As Laser Technology advanced, a new weapon was designed to provide the next level of defense. Light Lasers are simple ground based weapons that utilize special targeting systems to track the enemy and fire a high intensity laser designed to cut through the hull of the target. In order to be kept cost effective, they were fitted with an improved shielding system, however the structural integrity is the same as that of the Rocket Launcher.

After a battle, there is up to a 70 % chance that failed defensive facilities can be returned to use."
t_resources.php,heavy_laser.description,"The heavy laser is the logical development of the light laser."
t_resources.php,heavy_laser.description_long,"The Heavy Laser is a practical, improved version of the Light Laser. Being more balanced than the Light Laser with improved alloy composition, it utilizes stronger, more densely packed beams, and even better onboard targeting systems.

After a battle, there is up to a 70 % chance that failed defensive facilities can be returned to use."
t_resources.php,gauss_cannon.description,"The Gauss Cannon fires projectiles weighing tons at high speeds."
t_resources.php,gauss_cannon.description_long,"For a long time projectile weapons were regarded as antiquated in the wake of modern thermonuclear and energy technology and due to the development of the hyperdrive and improved armour. That was until the exact energy technology that had once aged it, helped it to re-achieve their established position.
A gauss cannon is a large version of the particle accelerator. Extremely heavy missiles are accelerated with a huge electromagnetic force and have muzzle velocities that make the dirt surrounding the missile burn in the skies. This weapon is so powerful when fired that it creates a sonic boom. Modern armour and shields can barely withstand the force, often the target is completely penetrated by the power of the missile. Defense structures deactivate as soon as they have been too badly damaged.

After a battle, there is up to a 70 % chance that failed defensive facilities can be returned to use."
t_resources.php,ion_cannon.description,"The Ion Cannon fires a continuous beam of accelerating ions, causing considerable damage to objects it strikes."
t_resources.php,ion_cannon.description_long,"An ion cannon is a weapon that fires beams of ions (positively or negatively charged particles). The Ion Cannon is actually a type of Particle Cannon; only the particles used are ionized. Due to their electrical charges, they also have the potential to disable electronic devices, and anything else that has an electrical or similar power source, using a phenomena known as the the Electromagetic Pulse (EMP effect). Due to the cannons highly improved shielding system, this cannon provides improved protection for your larger, more destructive defense weapons.

After a battle, there is up to a 70 % chance that failed defensive facilities can be returned to use."
t_resources.php,plasma_turret.description,"Plasma Turrets release the energy of a solar flare and surpass even the destroyer in destructive effect."
t_resources.php,plasma_turret.description_long,"One of the most advanced defense weapons systems ever developed, the Plasma Turret uses a large nuclear reactor fuel cell to power an electromagnetic accelerator that fires a pulse, or toroid, of plasma. During operation, the Plasma turret first locks on a target and begins the process of firing. A plasma sphere is created in the turrets core by super heating and compressing gases, stripping them of their ions. Once the gas is superheated, compressed, and a plasma sphere is created, it is then loaded into the electromagnetic accelerator which is energized. Once fully energized, the accelerator is activated, which results in the plasma sphere being launched at an extremely high rate of speed to the intended target. From the targets perspective, the approaching bluish ball of plasma is impressive, but once it strikes, it causes instant destruction.

Defensive facilities deactivate as soon as they are too heavily damaged. After a battle, there is up to a 70 % chance that failed defensive facilities can be returned to use."
t_resources.php,small_shield_dome.description,"The small shield dome covers an entire planet with a field which can absorb a tremendous amount of energy."
t_resources.php,small_shield_dome.description_long,"Colonizing new worlds brought about a new danger, space debris. A large asteroid could easily wipe out the world and all inhabitants. Advancements in shielding technology provided scientists with a way to develop a shield to protect an entire planet not only from space debris but, as it was learned, from an enemy attack. By creating a large electromagnetic field around the planet, space debris that would normally have destroyed the planet was deflected, and attacks from enemy Empires were thwarted. The first generators were large and the shield provided moderate protection, but it was later discovered that small shields did not afford the protection from larger scale attacks. The small shield dome was the prelude to a stronger, more advanced planetary shielding system to come.

After a battle, there is up to a 70 % chance that failed defensive facilities can be returned to use."
t_resources.php,large_shield_dome.description,"The evolution of the small shield dome can employ significantly more energy to withstand attacks."
t_resources.php,large_shield_dome.description_long,"The Large Shield Dome is the next step in the advancement of planetary shields, it is the result of years of work improving the Small Shield Dome. Built to withstand a larger barrage of enemy fire by providing a higher energized electromagnetic field, large domes provide a longer period of protection before collapsing.

After a battle, there is up to a 70 % chance that failed defensive facilities can be returned to use."
t_resources.php,anti_ballistic_missile.description,"Anti-Ballistic Missiles destroy attacking interplanetary missiles."
t_resources.php,anti_ballistic_missile.description_long,"Anti Ballistic Missiles (ABM) are your only line of defense when attacked by Interplanetary Missiles (IPM) on your planet or moon. When a launch of IPMs is detected, these missiles automatically arm, process a launch code in their flight computers, target the inbound IPM, and launch to intercept. During the flight, the target IPM is constantly tracked and course corrections are applied until the ABM reaches the target and destroys the attacking IPM. Each ABM destroys one incoming IPM."
t_resources.php,interplanetary_missile.description,"Interplanetary Missiles destroy enemy defenses."
t_resources.php,interplanetary_missile.description_long,"Interplanetary Missiles (IPM) are your offensive weapon to destroy the defenses of your target. Using state of the art tracking technology, each missile targets a certain number of defenses for destruction. Tipped with an anti-matter bomb, they deliver a destructive force so severe that destroyed shields and defenses cannot be repaired. The only way to counter these missiles is with ABMs."
t_resources.php,kraken.title,KRAKEN
t_resources.php,kraken.description,"Reduces the building time of buildings currently under construction by <b>:duration</b>."
t_resources.php,detroid.title,DETROID
t_resources.php,detroid.description,"Reduces the construction time of current shipyard-contracts by <b>:duration</b>."
t_resources.php,newtron.title,NEWTRON
t_resources.php,newtron.description,"Reduces research time for all research that is currently in progress by <b>:duration</b>."
wreck_field.php,wreck_field,"Wreck Field"
wreck_field.php,wreck_field_formed,"Wreck field has formed at coordinates {coordinates}"
wreck_field.php,wreck_field_expired,"Wreck field has expired"
wreck_field.php,wreck_field_burned,"Wreck field has been burned"
